White,Alchy,Junky,Super,Married,Felon,Workrel,Propty,Person,Male,Priors,School,Rule,Age,Tservd,Follow,Recidivate
0,0,0,0,1,1,0,0,0,1,0,14,0,35,12,47,0
1,0,0,1,1,0,1,0,0,1,2,12,5,27,34,50,1
0,1,0,0,1,0,0,0,0,1,0,10,1,23,6,54,1
1,0,1,1,0,1,0,1,0,1,0,10,2,26,24,46,1
1,1,0,1,0,0,1,0,0,1,1,8,0,37,5,46,0
1,0,0,1,0,1,0,1,0,1,0,9,0,17,9,54,0
1,0,0,1,0,0,0,1,0,1,0,12,0,22,4,53,1
1,1,0,1,1,0,1,0,0,1,2,11,0,31,22,50,0
0,1,1,1,0,0,0,0,0,1,2,10,0,23,8,54,0
1,0,1,0,0,1,1,1,0,1,3,9,0,26,36,48,1
1,0,0,1,0,1,1,1,0,1,0,9,0,19,9,49,0
1,0,0,1,0,1,1,0,1,1,0,9,1,27,70,52,1
0,1,0,1,0,0,0,0,1,1,5,7,0,46,5,48,0
0,0,0,1,1,1,1,1,0,1,0,12,3,26,89,50,0
1,1,0,0,1,0,1,0,0,1,6,6,2,30,9,52,0
0,0,1,1,0,1,0,0,0,1,0,12,0,31,8,49,1
0,0,0,0,0,1,0,1,0,1,0,10,0,18,6,55,0
1,0,1,1,0,1,0,1,0,1,0,7,1,17,13,49,0
1,0,0,0,0,0,1,0,0,1,1,10,1,21,25,52,0
0,0,0,1,0,0,0,0,0,1,1,10,0,39,30,46,0
1,0,1,1,0,1,0,0,0,1,0,12,1,21,21,53,0
1,1,0,1,0,1,1,0,1,1,0,9,0,22,13,48,1
1,0,0,1,0,1,0,1,0,1,0,10,0,20,3,51,0
0,0,0,1,1,0,1,0,0,1,0,7,0,32,21,53,1
1,0,0,1,0,0,1,0,0,1,0,12,0,30,9,50,1
1,1,0,1,0,0,0,0,0,0,0,9,0,37,3,56,1
0,0,0,1,0,1,0,0,0,1,0,9,0,29,13,56,1
1,0,0,1,0,0,0,1,0,1,1,9,4,25,14,50,1
1,1,0,0,0,0,1,0,0,1,3,10,1,23,7,52,0
0,1,1,1,0,0,0,0,0,1,2,10,0,23,8,54,0
0,0,0,1,0,1,1,1,0,0,0,11,0,32,12,47,1
0,0,0,1,0,0,0,0,0,1,2,12,1,26,38,54,0
0,0,0,0,0,0,0,1,0,1,0,12,1,22,7,49,0
1,1,0,1,0,0,0,0,1,1,0,7,2,22,11,53,1
0,0,0,1,0,0,1,0,0,1,1,12,0,25,24,52,0
1,1,0,0,0,0,1,0,0,1,3,9,0,34,9,49,1
1,1,1,1,0,1,0,1,0,1,0,9,1,18,15,49,1
1,0,1,1,0,1,0,1,0,0,0,8,2,19,21,49,0
1,1,0,1,0,0,1,0,0,1,1,8,0,29,4,46,1
1,0,0,1,0,1,0,1,0,1,0,8,2,20,9,49,0
1,1,0,1,0,1,0,1,0,1,0,8,0,18,10,48,0
1,1,0,1,0,0,1,0,0,1,0,11,0,36,16,46,0
0,0,0,1,1,1,0,1,0,1,4,12,2,34,35,47,0
1,1,0,1,1,0,1,0,1,1,0,10,1,23,12,51,0
0,0,0,1,1,0,1,0,1,1,0,10,0,45,8,57,1
1,0,0,1,0,1,0,1,0,1,0,8,2,20,15,53,1
0,0,0,1,0,1,1,1,0,1,0,14,2,28,60,47,1
1,0,0,0,0,0,0,1,0,1,0,9,3,18,10,55,1
0,0,0,1,0,1,0,1,0,1,0,11,0,19,24,46,0
1,1,1,1,0,1,0,1,0,1,0,10,0,19,5,51,0
1,1,0,0,0,1,0,1,0,1,1,8,0,20,7,48,1
1,0,0,1,0,1,0,1,0,1,0,8,1,17,23,53,0
1,1,0,0,0,0,0,0,0,1,4,4,0,55,9,53,1
1,1,0,1,1,0,1,0,0,1,0,9,0,27,4,56,1
0,0,0,1,0,0,0,1,0,1,18,7,0,43,6,46,0
0,0,1,1,1,1,1,0,0,1,0,12,1,23,11,48,1
0,0,0,1,0,1,0,1,0,1,0,10,1,19,6,55,0
0,0,0,1,0,0,0,0,0,1,3,10,3,34,33,54,0
0,0,0,0,0,0,0,0,0,1,0,8,1,19,20,56,0
1,1,1,1,0,0,0,1,0,1,0,9,0,20,2,48,1
1,0,0,1,1,1,0,0,1,1,0,12,0,23,14,52,1
0,0,0,1,0,1,0,1,0,1,0,11,0,18,10,48,1
0,0,1,1,1,0,1,0,0,1,0,12,1,27,71,55,0
0,1,0,1,0,0,1,0,0,1,0,7,0,50,3,54,1
1,1,0,1,0,0,1,0,0,1,6,8,1,34,10,46,1
0,0,0,1,0,0,0,0,0,1,0,12,0,27,6,47,1
0,0,0,1,0,1,0,1,0,1,0,11,0,18,10,48,1
0,1,0,1,0,0,0,0,0,1,2,9,0,32,8,56,1
0,1,1,1,0,0,1,0,0,1,6,9,0,40,16,46,1
1,0,0,0,0,0,0,1,0,1,7,12,0,38,9,47,0
1,0,0,1,0,1,0,1,0,1,0,9,6,17,39,48,0
0,1,0,1,0,0,0,0,0,1,1,9,0,40,4,48,1
1,1,0,1,0,0,0,0,0,1,2,7,0,48,5,55,1
0,1,0,1,1,1,1,0,1,1,4,10,0,29,59,47,0
1,0,0,1,0,0,1,0,0,1,0,10,0,24,27,49,1
0,0,0,1,0,0,1,0,0,0,0,10,0,24,17,51,1
1,1,0,1,0,0,1,0,0,1,0,7,0,40,6,55,1
0,0,0,1,0,1,1,1,0,1,0,9,0,17,16,52,0
1,1,0,1,1,1,1,1,0,1,0,10,0,32,7,52,1
1,0,1,1,0,0,0,1,0,1,0,8,0,17,6,53,1
0,1,0,1,1,0,1,0,0,1,1,9,0,22,5,46,0
1,0,0,0,1,0,0,0,0,1,5,1,0,39,7,47,1
0,0,1,1,0,0,1,0,0,1,0,9,3,21,36,50,0
0,0,0,1,0,0,0,0,0,0,0,10,1,19,8,52,0
1,0,0,1,0,0,0,0,0,1,1,9,0,19,14,56,1
0,0,0,1,0,1,1,0,1,1,3,9,3,25,59,51,0
1,0,0,1,1,0,1,0,0,1,0,10,0,51,6,52,1
1,0,0,1,1,0,1,0,0,1,0,10,0,26,4,46,1
0,0,0,1,0,0,0,0,1,1,0,12,0,26,3,48,1
1,1,1,0,0,1,0,1,0,1,0,10,0,20,5,55,1
1,0,0,1,0,0,0,1,0,0,0,12,0,24,5,56,1
0,1,0,1,0,0,0,1,0,1,0,9,0,21,13,48,1
1,0,0,1,0,1,0,1,0,0,1,11,0,41,7,57,1
1,0,0,1,1,0,0,0,0,1,0,12,2,25,26,57,1
0,0,0,1,0,1,1,1,0,1,1,12,1,36,35,46,0
0,1,0,1,0,1,1,0,1,1,7,8,2,33,43,57,0
1,0,0,1,0,0,0,0,0,1,0,8,2,18,15,54,0
1,1,0,1,0,0,0,0,0,1,0,5,0,48,8,57,0
0,0,0,1,0,0,0,1,0,0,0,10,0,19,2,51,1
0,0,0,1,0,0,0,1,0,1,0,10,6,18,15,56,1
0,0,0,1,0,1,0,1,0,1,0,8,1,17,14,55,0
0,0,0,1,0,1,1,1,0,1,0,12,3,26,43,51,0
1,0,0,1,0,0,0,1,0,1,0,9,0,18,6,52,0
1,0,0,1,1,1,0,0,0,0,0,9,0,23,7,53,0
0,1,1,0,0,0,0,1,0,1,2,8,5,20,17,48,0
1,1,0,1,0,0,0,0,0,1,1,15,0,29,5,49,0
1,1,1,1,0,1,1,0,0,1,1,12,3,23,21,50,1
1,1,0,1,0,0,1,0,0,1,0,12,0,25,7,47,0
1,1,0,1,0,0,0,0,0,1,0,7,0,64,16,51,1
0,0,0,1,0,0,0,1,0,1,1,9,2,19,10,52,1
0,0,0,1,0,1,1,1,0,1,5,8,0,27,24,46,0
1,0,0,1,1,0,1,0,0,1,0,5,0,36,31,55,1
1,0,0,1,0,0,1,0,0,1,1,12,1,21,20,48,0
1,0,0,1,0,1,1,0,0,1,2,8,2,24,24,51,1
1,1,0,0,0,0,1,0,0,1,1,9,1,24,22,52,1
1,0,0,1,0,1,0,0,0,1,0,7,0,17,7,46,0
1,1,0,1,0,0,0,1,0,1,1,10,2,20,14,54,0
0,0,0,1,0,0,0,0,0,1,2,12,13,27,29,54,0
1,0,0,1,0,0,0,0,0,1,0,10,0,36,4,54,1
0,0,1,0,0,1,0,0,0,1,1,10,8,23,26,54,1
1,1,0,0,0,0,0,0,0,1,1,1,0,56,14,52,0
1,0,1,1,0,1,1,1,0,1,0,11,2,22,37,51,0
0,0,0,1,0,0,0,0,0,1,0,12,0,20,6,50,1
0,0,0,1,0,0,0,0,1,1,0,12,0,20,5,49,1
0,1,0,0,0,0,0,1,0,1,4,10,0,38,6,52,1
1,1,0,1,0,1,0,1,0,1,0,9,0,20,9,57,1
0,1,0,1,1,0,1,0,0,1,2,5,0,49,7,57,1
0,1,0,0,0,0,0,1,0,1,1,15,0,37,5,56,0
0,0,0,1,1,0,0,0,0,1,1,12,0,59,30,57,1
0,1,0,1,0,1,0,1,0,1,5,10,0,42,11,54,0
0,1,0,1,0,0,0,1,0,1,5,8,0,56,3,49,1
1,0,0,1,0,1,0,1,0,1,0,10,0,18,7,54,1
0,0,0,1,1,0,1,0,0,1,2,10,1,26,28,49,1
0,1,1,1,0,0,0,1,0,0,2,7,0,34,3,46,1
1,0,0,1,0,0,1,0,0,1,0,8,0,22,27,46,0
1,0,0,1,0,1,0,1,0,1,1,10,0,22,18,56,1
0,0,0,0,1,0,0,1,0,1,3,10,0,30,7,53,1
0,0,0,1,0,0,0,0,0,1,4,8,0,38,3,50,1
0,0,0,1,0,1,1,0,0,1,0,12,0,19,19,49,1
0,0,0,1,1,0,1,0,1,1,0,11,0,21,3,54,1
0,0,0,1,0,0,0,1,0,0,0,9,1,22,6,48,1
0,0,0,1,0,0,0,0,0,1,0,10,0,18,5,54,1
1,0,0,1,0,1,0,1,0,1,0,9,0,22,15,51,1
1,0,0,1,1,1,0,0,1,1,0,14,1,28,15,57,1
0,1,0,1,0,0,1,0,0,1,1,13,0,35,4,56,1
0,1,0,1,1,0,1,0,0,1,0,15,0,42,8,51,1
0,0,0,1,0,0,0,1,0,1,1,12,0,22,12,55,1
1,0,0,1,1,0,1,1,0,1,0,10,0,22,3,57,1
0,0,0,1,0,1,1,0,1,1,0,8,1,36,89,46,1
1,1,0,1,1,0,1,0,0,1,3,6,0,45,3,57,0
0,0,1,0,1,0,1,0,0,1,0,12,1,32,34,50,1
1,0,0,0,0,0,0,0,0,1,0,10,21,21,43,46,1
0,0,0,1,0,0,1,0,0,1,1,8,1,24,64,48,1
0,1,0,1,0,1,1,1,0,1,4,12,0,38,11,47,0
1,1,0,1,0,0,0,0,0,1,0,7,0,37,7,53,0
0,0,0,1,1,0,0,0,0,1,0,6,2,27,45,55,1
0,1,0,1,0,0,1,0,0,1,0,9,0,33,9,50,1
0,1,0,1,1,0,1,0,0,1,2,9,1,49,3,48,0
0,1,0,1,1,0,1,0,0,1,0,10,0,22,10,50,1
0,1,0,1,0,0,0,1,0,1,1,12,0,26,4,52,0
1,0,1,1,0,0,0,1,0,0,3,10,0,32,10,53,0
1,0,0,1,0,1,0,1,0,1,0,12,0,19,4,57,1
0,1,0,1,0,1,0,1,0,1,0,8,9,20,59,52,0
1,0,0,0,0,1,1,0,0,1,0,12,1,24,13,53,1
1,1,0,1,1,0,1,1,0,1,12,12,2,38,16,50,1
1,0,0,1,0,0,0,0,1,1,0,9,0,18,6,47,1
1,0,0,1,0,1,0,1,0,1,0,9,0,18,11,48,1
0,0,0,1,1,0,1,0,0,1,0,12,0,25,4,46,1
0,0,0,1,0,1,0,1,0,1,0,7,2,17,6,51,1
1,0,0,1,1,1,1,0,0,1,0,12,0,28,9,50,1
1,0,1,1,1,0,1,0,0,1,0,11,2,33,43,46,1
1,0,0,1,1,1,1,0,0,1,0,9,0,22,3,51,1
0,1,0,1,1,1,1,0,1,1,0,10,1,28,5,47,1
1,0,0,1,0,1,0,1,0,1,0,9,0,23,6,46,1
0,1,0,1,1,0,1,0,0,1,0,12,0,32,5,55,0
0,0,0,1,0,0,1,0,0,1,0,12,2,24,21,46,1
1,1,1,1,0,0,0,0,0,1,0,12,0,23,10,51,1
0,0,0,1,1,0,1,0,0,1,0,9,0,23,24,47,1
0,0,0,1,0,0,1,0,1,1,0,11,0,20,6,53,1
0,1,0,1,0,1,0,1,0,1,0,7,1,20,14,47,1
0,1,0,1,1,0,0,0,0,1,0,3,0,53,3,52,1
1,0,0,0,0,0,0,0,0,1,13,10,0,25,4,49,0
1,0,0,1,1,1,1,1,0,1,5,8,2,47,51,50,1
1,0,0,1,0,0,0,0,0,1,27,4,0,68,24,54,1
1,0,0,1,1,0,1,0,0,1,1,2,0,52,22,46,1
1,0,0,1,0,0,0,0,0,1,0,9,16,23,42,47,1
1,0,0,0,0,1,0,1,0,1,0,9,10,22,25,49,0
0,0,0,1,0,1,0,1,0,1,1,11,1,20,23,50,1
1,1,0,1,1,0,0,0,0,1,0,10,0,35,2,47,0
1,0,0,1,0,1,0,1,0,1,0,9,1,17,14,46,1
0,0,0,1,0,1,1,1,0,1,0,10,1,24,65,46,0
1,0,0,1,0,0,0,0,0,1,0,8,1,18,12,57,1
1,0,0,1,0,1,0,0,0,1,13,8,4,33,48,54,0
1,0,1,1,0,0,0,1,0,1,0,7,0,17,15,50,0
1,0,0,1,0,0,1,0,0,1,2,12,0,54,3,56,1
0,0,1,0,0,1,0,1,0,1,0,9,0,23,11,57,1
1,0,1,1,0,1,1,0,0,0,3,13,0,27,11,48,1
0,0,0,1,0,1,0,1,0,0,0,8,0,16,4,52,1
0,0,0,1,1,0,0,0,0,1,1,11,3,31,83,51,0
0,1,0,0,0,0,1,0,0,1,2,9,1,55,13,57,1
1,1,0,1,0,1,0,1,0,1,0,11,2,21,15,54,1
0,1,0,1,0,0,0,0,0,1,1,11,0,17,13,56,0
1,0,1,1,0,0,0,1,0,1,0,10,0,18,8,51,1
0,1,0,1,1,0,0,0,0,1,1,9,0,25,4,52,0
1,0,0,1,0,0,0,1,0,1,0,10,1,18,8,48,1
1,1,0,1,0,1,0,1,0,1,0,10,1,19,9,53,1
0,0,1,1,0,0,1,1,0,1,3,14,0,32,21,54,0
1,0,0,1,0,0,0,0,1,1,0,10,0,18,5,54,1
0,0,0,1,0,0,0,0,0,1,1,9,23,21,39,47,0
1,0,0,1,0,1,1,1,0,1,0,9,0,18,33,47,0
0,0,1,1,0,1,0,1,0,1,0,10,4,24,49,50,1
1,1,0,1,0,0,1,0,0,1,0,14,0,35,13,52,1
1,0,0,1,0,0,0,0,0,1,0,11,1,18,3,54,1
1,0,0,1,0,1,1,0,0,1,2,8,3,18,54,48,0
0,1,0,0,0,1,0,0,1,1,0,11,1,23,9,47,0
0,1,1,1,0,0,1,0,0,1,0,9,1,25,14,57,0
0,0,1,1,0,0,0,0,0,1,0,12,1,27,19,53,0
1,1,1,0,0,1,1,1,0,1,1,11,2,24,17,47,1
1,0,0,1,1,1,0,1,0,0,0,14,0,54,5,49,1
1,1,0,1,0,0,1,0,0,1,3,6,0,40,4,50,1
0,0,0,1,0,0,0,0,0,1,1,11,0,26,18,57,0
0,0,1,1,0,1,1,0,1,1,0,9,1,25,59,54,1
1,0,1,1,0,1,1,1,0,1,0,13,2,26,75,57,0
0,1,1,1,0,0,0,0,1,1,1,10,2,21,22,55,0
1,0,0,1,0,0,0,0,0,1,0,12,0,22,6,55,0
1,0,0,1,0,1,0,1,0,1,0,9,4,23,39,54,0
1,0,1,1,0,1,1,0,0,1,5,8,2,24,38,46,0
1,0,0,0,0,1,1,0,0,1,0,10,3,29,39,46,1
0,0,0,1,0,0,0,1,0,1,0,8,0,17,7,51,0
1,1,0,1,0,0,1,0,0,1,1,6,0,53,5,50,1
1,1,1,1,1,1,0,0,0,1,6,8,4,24,31,48,0
1,0,0,1,0,1,0,0,0,1,0,14,12,25,42,56,1
0,0,0,1,0,1,1,1,0,1,0,11,3,23,58,50,1
1,0,0,1,0,1,0,0,0,1,1,8,0,38,22,51,1
1,1,1,1,0,0,1,1,0,1,0,9,0,21,6,52,1
0,0,0,1,0,0,0,1,0,1,0,15,0,22,6,46,1
1,0,0,1,0,1,1,1,0,1,0,10,1,30,34,49,1
1,1,0,1,1,0,1,0,0,1,3,2,0,43,3,55,1
0,0,0,1,0,0,0,0,1,1,0,12,0,21,1,56,0
0,0,0,1,0,1,1,1,0,1,0,10,0,26,46,46,1
1,1,1,1,0,0,1,0,0,1,2,10,0,36,34,53,1
0,1,0,1,0,0,1,0,0,1,0,12,0,22,9,54,1
1,1,0,0,0,0,0,0,0,1,0,9,0,44,15,49,1
1,0,1,0,0,1,1,1,0,1,1,10,6,28,53,52,0
1,1,1,1,0,0,0,1,0,1,0,9,0,24,1,52,1
0,0,0,1,0,1,0,1,0,1,0,11,1,20,10,52,0
1,0,1,1,1,1,1,0,0,1,0,13,0,29,9,52,1
0,0,0,1,0,1,0,1,0,1,1,11,0,20,8,54,0
0,0,0,1,1,0,1,0,0,1,4,10,1,37,7,53,0
1,0,0,0,0,1,1,1,0,1,0,8,4,23,33,48,1
0,1,1,1,0,1,0,1,0,1,0,9,0,19,21,47,0
1,1,0,0,1,0,1,0,0,1,6,6,2,30,9,52,0
1,0,0,1,0,1,1,1,0,1,0,10,1,23,38,53,1
1,0,0,1,0,1,1,1,0,1,0,9,1,19,13,56,1
1,1,0,1,0,0,0,0,0,1,11,8,0,37,4,50,0
0,0,0,1,0,1,0,0,0,1,0,16,0,31,3,54,1
1,1,1,1,0,0,0,1,0,1,1,9,0,18,8,53,0
0,0,1,0,0,0,0,1,0,1,0,7,2,20,6,55,0
1,0,0,1,0,0,0,1,0,1,0,10,1,17,5,57,0
1,1,1,1,0,0,0,0,0,1,0,12,0,19,12,57,1
1,0,1,1,0,1,1,0,0,1,0,13,1,24,16,57,1
0,0,0,0,0,0,0,0,0,1,1,8,2,42,10,46,1
1,0,1,1,0,1,1,0,1,1,6,7,1,32,62,56,1
1,1,0,1,0,0,1,1,0,1,10,3,1,48,3,48,0
1,0,1,1,0,0,1,0,0,1,0,9,1,25,23,51,1
1,1,0,1,0,0,0,0,0,1,0,7,0,32,3,56,1
0,1,1,0,0,0,0,0,0,0,0,12,0,26,5,53,1
1,0,0,0,0,0,0,0,0,1,0,8,0,20,14,47,1
0,0,1,1,1,1,1,1,0,1,3,12,0,40,31,49,1
1,1,1,1,0,0,1,1,0,1,2,10,1,27,23,55,1
0,0,0,1,0,0,0,1,0,1,0,8,0,17,7,51,0
1,1,0,1,1,0,1,0,0,1,0,8,1,28,29,47,1
1,1,0,0,1,0,0,0,1,1,2,12,0,33,5,56,1
1,0,0,1,0,1,1,1,0,1,0,10,0,20,3,47,0
1,1,0,0,1,0,0,1,0,1,0,10,0,39,15,52,1
1,0,0,1,0,0,0,1,0,1,0,10,1,17,6,46,0
0,1,0,1,1,1,1,0,1,1,0,12,0,41,27,47,1
1,1,0,0,1,0,1,1,0,1,7,10,4,32,23,46,0
1,1,0,1,0,0,0,0,0,1,0,3,0,48,3,51,0
0,0,0,1,0,1,0,1,0,1,4,9,1,32,30,54,1
0,0,0,0,1,0,0,0,0,1,1,12,0,62,5,55,1
1,1,0,1,1,1,1,0,1,1,0,13,2,27,27,48,1
0,1,0,1,1,0,1,0,0,1,0,11,0,32,4,54,1
0,0,0,1,0,1,0,1,0,1,0,11,5,25,31,54,0
1,0,1,1,1,1,1,0,0,1,0,13,0,29,9,52,1
1,0,0,1,1,0,1,0,0,1,0,13,0,26,6,55,0
1,0,0,1,0,1,0,1,0,1,0,9,3,18,18,52,0
1,0,0,1,0,0,0,1,0,1,0,9,9,17,45,50,0
1,1,0,1,1,1,1,1,0,1,7,7,3,32,58,47,0
1,0,1,1,0,0,1,0,0,0,0,11,0,31,10,54,1
1,1,1,1,0,1,0,1,0,1,0,8,0,19,24,54,0
1,0,0,1,0,0,1,0,0,1,4,8,0,25,39,55,0
0,1,0,1,0,0,0,1,0,1,0,11,0,32,2,49,1
0,0,0,0,0,0,1,0,0,1,7,5,1,43,63,48,1
0,0,0,1,0,0,0,1,0,1,0,9,0,16,5,47,0
0,0,0,1,0,0,1,1,0,1,1,9,2,24,22,47,0
1,1,1,1,0,0,0,0,0,1,2,9,1,27,9,51,1
1,0,0,1,0,1,0,1,0,1,0,11,2,21,30,56,1
0,0,0,1,0,1,1,0,1,1,3,7,0,56,36,52,1
0,1,1,1,0,0,1,0,0,1,0,9,5,22,23,51,1
0,0,0,1,1,1,1,0,1,1,0,12,4,32,98,49,0
0,0,0,0,0,0,0,0,0,1,0,8,9,18,17,56,0
0,0,1,1,0,0,0,1,0,1,0,10,1,37,8,57,1
0,0,0,0,0,0,0,1,0,1,1,14,3,25,8,48,0
0,1,0,1,0,0,0,0,0,1,0,10,0,22,4,46,1
0,0,1,1,0,0,0,0,0,1,0,11,0,21,30,56,1
1,1,0,0,0,0,0,1,0,1,0,7,0,17,6,55,1
0,0,1,1,0,1,0,1,0,1,1,10,0,21,3,57,0
0,0,0,0,0,1,0,1,0,1,2,8,21,25,53,48,1
1,1,0,1,0,1,1,1,0,1,1,8,0,32,15,52,1
1,0,0,0,0,1,0,1,0,1,0,9,1,20,6,48,0
1,0,1,1,0,1,1,1,0,1,0,9,5,17,53,48,0
0,1,0,0,0,1,0,1,0,1,8,9,1,33,28,53,1
1,0,0,1,1,0,0,0,0,1,0,10,1,27,29,50,0
1,0,0,1,0,0,0,1,0,1,0,9,1,18,22,47,0
0,1,0,1,1,0,1,0,0,1,2,12,1,27,7,57,1
0,0,1,0,0,1,1,1,0,1,0,7,2,25,38,54,1
0,0,0,1,1,0,0,1,0,1,0,8,0,36,2,51,1
0,1,0,1,0,1,0,1,0,1,0,12,0,26,13,56,1
1,0,0,1,0,0,0,1,0,1,0,12,0,21,6,57,1
0,0,0,1,1,0,1,0,0,1,0,10,0,28,44,51,1
1,0,0,1,0,0,0,0,0,1,0,10,1,19,18,57,1
1,0,0,1,0,0,0,0,0,1,1,9,4,18,26,53,0
0,0,0,1,0,1,1,0,0,1,0,12,1,29,26,50,1
0,1,0,1,0,1,0,0,1,1,4,8,0,44,18,48,0
0,0,0,1,0,1,1,0,1,1,3,7,0,48,9,52,1
1,1,0,1,0,0,1,0,0,1,0,8,0,27,5,56,0
0,1,0,1,1,1,1,1,0,1,10,10,2,39,36,46,0
1,1,0,1,0,0,0,0,0,1,0,8,0,33,4,49,0
0,0,0,0,0,0,0,0,0,1,0,8,9,18,17,56,0
0,0,0,1,0,1,1,1,0,1,0,7,3,23,64,46,0
0,0,0,0,0,1,0,1,0,1,0,11,0,19,5,52,1
0,0,0,1,0,0,0,0,1,1,0,11,0,25,8,50,1
0,0,0,1,1,1,1,1,0,1,2,10,0,28,10,55,1
0,0,0,1,0,0,1,0,1,1,0,7,0,40,12,47,1
0,1,0,1,0,0,1,0,0,1,0,6,1,37,29,53,1
1,0,0,0,1,1,0,0,1,1,0,12,2,27,57,52,1
0,0,0,1,1,0,0,0,0,1,0,12,1,26,10,47,0
0,0,1,1,0,1,0,1,0,1,0,11,1,19,13,52,1
1,0,0,1,1,1,1,1,0,1,0,10,1,23,20,54,1
0,0,0,0,0,1,0,1,0,1,2,9,0,27,6,53,1
0,0,0,1,1,0,0,1,0,0,1,11,0,20,4,56,0
0,0,0,1,1,1,1,1,0,1,0,12,2,29,57,46,0
1,0,0,1,0,1,0,1,0,1,0,10,0,17,10,47,1
1,0,1,1,0,0,0,1,0,1,0,9,0,17,2,47,1
1,0,0,1,1,0,0,1,0,1,0,12,0,33,5,52,1
1,1,0,1,0,0,1,0,0,1,7,5,1,41,11,51,0
0,0,0,1,1,0,0,0,0,0,0,10,0,20,5,54,1
1,1,0,1,0,0,0,0,0,1,6,8,0,30,7,56,1
0,0,1,1,0,1,1,0,0,0,2,10,1,31,13,49,1
1,1,0,1,0,0,1,0,0,1,0,4,0,39,3,49,0
1,0,0,1,1,0,1,1,0,1,0,12,0,29,10,53,1
0,0,0,1,1,0,1,0,1,1,0,11,2,27,5,54,1
0,0,0,1,0,1,1,1,0,1,9,8,5,36,103,51,1
0,0,0,1,1,0,0,1,0,1,0,7,0,23,5,46,1
0,0,0,1,0,0,0,0,0,1,12,3,0,55,6,47,0
1,1,1,0,0,0,1,0,0,1,4,12,0,36,10,53,1
0,0,0,1,0,1,0,1,0,1,0,7,1,19,11,49,1
0,0,0,1,0,0,0,1,0,1,0,10,1,22,5,46,1
1,0,0,1,0,0,1,0,1,1,3,8,1,34,14,49,1
1,0,0,0,0,1,0,0,0,1,0,9,0,21,3,49,1
0,1,0,1,0,0,0,0,1,1,2,8,0,39,6,56,1
0,0,0,1,0,0,0,1,0,1,3,8,3,32,81,52,0
0,0,0,1,0,0,0,0,0,1,0,11,0,28,2,47,1
1,0,1,1,0,1,1,1,0,1,0,12,0,20,5,49,1
0,0,0,0,1,1,1,0,0,1,1,14,0,34,5,55,1
0,0,0,1,0,0,0,1,0,1,1,11,1,19,3,56,1
0,1,0,1,1,0,0,0,0,1,0,12,0,26,7,56,1
1,0,0,1,0,1,0,1,0,0,0,11,0,22,4,54,1
1,1,1,1,0,1,0,1,0,1,0,9,0,18,5,55,1
1,0,0,1,0,0,1,0,0,1,0,12,3,23,31,49,1
0,0,0,1,1,0,0,0,0,1,0,8,0,45,4,53,0
0,1,0,1,0,0,0,0,0,1,1,11,1,22,6,55,1
1,0,0,1,1,1,0,0,1,1,0,9,3,21,16,51,1
1,0,1,1,0,1,1,0,0,1,0,12,1,23,18,50,1
0,0,1,1,0,0,0,1,0,1,4,12,1,31,6,50,0
1,0,0,0,1,0,1,0,1,1,0,7,0,25,8,52,1
1,0,0,1,0,1,0,0,1,1,0,11,0,28,25,54,1
1,0,0,1,0,1,0,1,0,1,0,8,0,20,10,46,0
1,1,0,1,1,1,0,1,0,1,5,3,0,62,12,54,1
0,0,1,1,0,1,0,1,0,1,0,10,0,20,9,51,1
1,0,0,1,0,0,0,1,0,1,0,5,1,17,6,47,1
0,1,0,1,0,0,0,1,0,1,2,2,0,62,4,54,1
1,0,0,1,0,0,1,1,0,1,0,10,0,21,3,46,0
1,1,0,1,0,0,0,0,0,1,11,12,0,58,5,48,0
0,0,0,1,0,0,1,1,0,1,2,11,3,22,27,54,0
1,0,0,1,0,1,0,1,0,1,0,8,1,21,16,47,1
1,0,0,1,0,0,1,0,0,1,1,15,2,24,23,50,1
0,1,0,1,1,0,1,0,0,1,1,10,0,44,3,50,1
1,0,1,1,0,0,1,0,0,1,0,6,2,20,13,57,1
1,0,0,1,0,1,1,1,0,1,0,12,4,25,54,52,0
1,1,1,1,0,0,0,0,0,1,0,8,0,21,13,56,1
1,0,1,1,0,0,0,0,0,1,0,9,2,21,34,49,0
1,1,1,1,0,1,0,1,0,1,1,8,1,17,10,47,0
1,0,0,1,0,0,1,0,0,1,0,12,0,31,12,57,1
0,0,0,1,0,1,0,0,1,1,0,9,9,19,66,52,0
1,1,1,1,0,1,0,0,1,1,5,12,4,37,61,47,1
0,0,1,1,0,1,1,1,0,1,0,12,0,25,11,53,1
0,0,0,1,0,1,0,1,0,1,0,9,2,20,19,47,1
1,0,0,1,0,1,0,1,0,1,0,11,0,18,6,52,1
1,0,0,1,0,0,0,0,0,1,0,12,1,38,7,48,1
1,1,1,1,0,1,0,1,0,1,0,12,2,30,10,47,0
1,0,0,1,1,1,1,1,0,1,6,2,4,32,52,50,1
1,1,1,1,0,0,0,1,0,1,0,10,2,19,11,48,1
0,1,0,1,1,0,1,0,0,1,0,12,0,32,5,55,0
0,1,0,1,1,0,1,1,0,1,1,8,0,32,5,53,1
0,0,0,1,0,0,1,0,0,1,4,7,0,46,23,47,1
0,0,0,1,1,0,0,1,0,1,0,8,0,18,5,57,1
1,0,0,0,0,1,0,0,0,1,0,10,0,18,3,47,1
